# Pair Table for Huang Model2

P1P1
N 187 R 1.4 20.0
176	18.9	-0.015615	-0.01446
177	19	-0.014169	-0.01417
178	19.1	-0.012752	-0.01525
179	19.2	-0.011227	-0.01417
180	19.3	-0.00981	-0.01346
181	19.4	-0.008464	-0.01476
182	19.5	-0.006988	-0.01417
183	19.6	-0.005571	-0.01429
184	19.7	-0.004142	-0.01369
185	19.8	-0.002773	-0.01315
186	19.9	-0.001458	-0.01458
187	20	0	0

P2P3
N 187 R 1.4 20.0
1	1.4	7495.436959	29560.74135
2	1.5	4539.362824	16997.79109
3	1.6	2839.583715	10120.29966
4	1.7	1827.553749	6213.295551
5	1.8	1206.224194	3919.992018
6	1.9	814.2249919	2534.123823
7	2	560.8126096	1674.498994
8	2.1	393.3627102	1128.612113
9	2.2	280.5014989	774.4990302
10	2.3	203.0515959	540.2941721
11	2.4	149.0221787	382.6271014
12	2.5	110.7594685	274.7464547
13	2.6	83.28482307	199.8182679
14	2.7	63.30299628	147.0525766
15	2.8	48.59773862	109.414898
16	2.9	37.65624882	94.42358824
17	3.0	28.21389	47.3791
18	3.1	23.47598	41.95216
19	3.2	19.280764	36.52524
20	3.3	15.62824	31.09822
21	3.4	12.518418	25.67264
22	3.5	9.951154	21.11243
23	3.6	7.839911	13.52146
24	3.7	6.487765	13.05798
25	3.8	5.181967	10.82854
26	3.9	4.099113	8.6585
27	4.0	3.233263	7.04085
28	4.1	2.529178	5.74766
29	4.2	1.954412	4.71202
30	4.3	1.48321	3.82787
31	4.4	1.100423	3.09263
32	4.5	0.79116	2.50424
33	4.6	0.540736	1.98091
34	4.7	0.342645	1.55365
35	4.8	0.18728	1.19833
36	4.9	0.067447	0.92981
37	5	-0.025534	0.71096
38	5.1	-0.09663	0.49129
39	5.2	-0.145759	0.32389
40	5.3	-0.178148	0.19488
41	5.4	-0.197636	0.0698
42	5.5	-0.204616	-0.04826
43	5.6	-0.19979	-0.12299
44	5.7	-0.187491	-0.1494
45	5.8	-0.172551	-0.18025
46	5.9	-0.154526	-0.21759
47	6	-0.132767	-0.23624
48	6.1	-0.109143	-0.24166
49	6.2	-0.084977	-0.24606
50	6.3	-0.060371	-0.25206
51	6.4	-0.035165	-0.27147
52	6.5	-0.008018	-0.26804
53	6.6	0.018786	-0.24043
54	6.7	0.042829	-0.23236
55	6.8	0.066065	-0.23239
56	6.9	0.089304	-0.22522
57	7	0.111826	-0.21388
58	7.1	0.133214	-0.18369
59	7.2	0.151583	-0.16632
60	7.3	0.168215	-0.16224
61	7.4	0.184439	-0.14621
62	7.5	0.19906	-0.13447
63	7.6	0.212507	-0.10842
64	7.7	0.223349	-0.07812
65	7.8	0.231161	-0.05449
66	7.9	0.23661	-0.02485
67	8	0.239095	0.02594
68	8.1	0.236501	0.07367
69	8.2	0.229134	0.11055
